2.250022184340917317e-02
1.612395373955145123e-02
3.700683422168486725e-02
4.915979182770257271e-03
3.266582880254045168e-02
5.417716841223989277e-03
3.347633598024830751e-04
3.918572407894024236e-07
1.958897181532587989e-02
1.874738779843874714e-01
1.298382193137451559e-04
7.836610658762481474e-02
2.317246451610707747e-02
7.485736951925143524e-03
5.360864382391900085e-07
3.408410367221732795e-02
1.898524651742093325e-02
2.976487944976130909e-02
8.288946846540523334e-05
2.048011117826910657e-02
